"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1110171443302526977","1110159602983690240","3076281660","2019-03-25 13:27:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","くっっそ不味い
特に青色やばい","","","",""
"1110159602983690240","","","2019-03-25 12:40:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","謎のグミ https://t.co/trKEZFmCHA","","","","https://twitter.com/W_Lawrence_T/status/1110159602983690240/photo/1"
"1109905518527545344","","","2019-03-24 19:51:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ACⅡトロコン","","","",""
"1109856225552822273","","","2019-03-24 16:35:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @oukaichimon: ＶＲで見るべき映画はＳＡＯでもレディプレでもなく押井守のアヴァロン派なのですが、

・荒廃した社会
・ＶＲにお金を払って入場
・そこでモンハン的なクエスト
・賞金をゲット、現実で飯を食う

と他にやる娯楽も無いし儲かるからやるというパチンコ的な…","1109784515889643520","115666926","2019-03-24 11:50:22 +0000",""
"1109855707036160001","","","2019-03-24 16:33:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","マルコフ連鎖自動ツイートBOT完成した","","","",""
"1109855558922731520","","","2019-03-24 16:32:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Lawrence_W_BOT: tweetdeckから賞味期限切れの表示は試合自体よりも面白いので学校始まってます","1109855504543580160","1104552382438891522","2019-03-24 16:32:27 +0000",""
"1109846523032928256","","","2019-03-24 15:56:45 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CitiesめっちゃやりたいけどPS4でトロコン目指したい","","","",""
"1109842149812518914","","","2019-03-24 15:39:23 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","虹六買った","","","",""
"1109840590588379136","","","2019-03-24 15:33:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SEKIROやりたい","","","",""
"1109818221547282435","1109815500769357825","1577296644","2019-03-24 14:04:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@CJWepeel きらばがにさんかと...
https://t.co/liAIdBXGTP","","","","https://twitter.com/uklite000k/status/1107631233834442752"
"1109780755347968002","","","2019-03-24 11:35:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ZooAnime: 落書き…
OFFおねちゃん( ˘ω˘ ) https://t.co/rUddwxEMkJ","1109761315935928320","307113471","2019-03-24 10:18:10 +0000","https://twitter.com/ZooAnime/status/1109761315935928320/photo/1,https://twitter.com/ZooAnime/status/1109761315935928320/photo/1"
"1109557603628023808","","","2019-03-23 20:48:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Among_Herbs: 4年前に描いたIAちゃん出てきたんだけど、なにがすごいってこれマウスで描いてた頃のなんだよね
頑張ってたわー笑、ペンタブ買って良かった() https://t.co/218XuE3wbI","1109455820637372416","3068146472","2019-03-23 14:04:14 +0000","https://twitter.com/Among_Herbs/status/1109455820637372416/photo/1,https://twitter.com/Among_Herbs/status/1109455820637372416/photo/1"
"1109548921221595136","1109536773409955840","870058179387826176","2019-03-23 20:14:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@sovietu1917 わかる","","","",""
"1109516291214172160","","","2019-03-23 18:04:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","図書館の本の返却日昨日やんけ！","","","",""
"1109422878305349632","","","2019-03-23 11:53:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kuuneru514: スーツちゃんいあ。 https://t.co/kLOjDxJUot","1109298553979985921","3237874848","2019-03-23 03:39:19 +0000","https://twitter.com/kuuneru514/status/1109298553979985921/photo/1,https://twitter.com/kuuneru514/status/1109298553979985921/photo/1"
"1109310376980561920","1109216552950218752","916639101478084611","2019-03-23 04:26:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Musashi0930GAME スマホの話です
https://t.co/FuMblj1DNj

deceitもやりたいけど","","","","https://www.lastidea.jp"
"1109139801058340864","","","2019-03-22 17:08:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","普通に怖いな
誰だ！","","","",""
"1109122430969110528","","","2019-03-22 15:59:28 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","はい...","","","",""
"1109122124206137345","","","2019-03-22 15:58:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","？？？？？？？？？？？？？？","","","",""
"1109121331277160449","1109106550780485633","1014727087448514561","2019-03-22 15:55:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@yugeonsen1 ？？？？？？？？？？","","","",""
"1109121058404130817","1109115046561349632","1050266281742458880","2019-03-22 15:54:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@NekonoMiya0326 あれ最近話題なんやぞ","","","",""
"1109100896388931584","","","2019-03-22 14:33:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","アズレンPS4で出るのか...
やったことないしPS4で買ってトロコンしようかな","","","",""
"1109099806738153473","","","2019-03-22 14:29:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","次はこのゲームでもしようかな","","","",""
"1109099709631627265","","","2019-03-22 14:29:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LASTIDEA_RPG: 【第五弾：直筆サイン色紙プレゼント】
#桑原由気 さん #水瀬いのり さんのサイン色紙を抽選で各1名様にプレゼント！  

▼応募方法
4月30日23：59迄に、
①@LASTIDEA_RPG をフォロー
②このツイートをRT

#ラストイデ…","1109047068683841537","1054702990009847809","2019-03-22 11:00:00 +0000","https://twitter.com/LASTIDEA_RPG/status/1109047068683841537/photo/1"
"1109099684771950592","","","2019-03-22 14:29:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LASTIDEA_RPG: ＼フォロー&amp; #RTキャンペーン ／
【#ラストイデア 事前登録10万人御礼】
感謝の気持ちを込めて「Beats ワイヤレスイヤフォン」を
抽選で3名様にプレゼント！

▼応募方法
4月30日23：59迄に、
①このアカウントをフォロー
②こ…","1108311769246625793","1054702990009847809","2019-03-20 10:18:11 +0000","https://twitter.com/LASTIDEA_RPG/status/1108311769246625793/photo/1"
"1109066691357478913","","","2019-03-22 12:17:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Amatsun_0117: ぼくの好きなONEちゃんをシンプルにまとめました（再掲） https://t.co/ke4rwi370V","1109012893284982784","47654211","2019-03-22 08:44:12 +0000","https://twitter.com/Amatsun_0117/status/1109012893284982784/photo/1,https://twitter.com/Amatsun_0117/status/1109012893284982784/photo/1"
"1108950873969844225","","","2019-03-22 04:37:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Kakiyurin: ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ!!ｲｱﾁｬﾝ…","1108937961435852800","1026398064922120192","2019-03-22 03:46:27 +0000",""
"1108950750351093763","","","2019-03-22 04:37:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Kakiyurin: ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ!!ｵﾈﾁｬﾝ…","1108937741524295681","1026398064922120192","2019-03-22 03:45:35 +0000",""
"1108926827177795585","","","2019-03-22 03:02:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","古本屋 https://t.co/KGuGND7zpY","","","","https://twitter.com/W_Lawrence_T/status/1108926827177795585/photo/1,https://twitter.com/W_Lawrence_T/status/1108926827177795585/photo/1,https://twitter.com/W_Lawrence_T/status/1108926827177795585/photo/1,https://twitter.com/W_Lawrence_T/status/1108926827177795585/photo/1"
"1108872970536017920","1108866084898136064","1381154466","2019-03-21 23:28:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@IA_IAbot おみくじ","","","",""
"1108872848708235264","","","2019-03-21 23:27:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RHmainasu98: ご機嫌ナナメちゃんオネ https://t.co/P6MumApXhT","1108790948043980801","3112534885","2019-03-21 18:02:17 +0000","https://twitter.com/RHmainasu98/status/1108790948043980801/photo/1,https://twitter.com/RHmainasu98/status/1108790948043980801/photo/1"
"1108868127306047489","1108862736174190592","792936837773787136","2019-03-21 23:08:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Seven_Sword_OO https://t.co/RxAPiDmGsY","","","","https://seikaku.hanihoh.com/license/"
"1108820665904164865","","","2019-03-21 20:00:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PC虹六1100円だけど買っても絶対にやらないんだよな...","","","",""
"1108766713992998913","","","2019-03-21 16:25:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","流行りのやつ

なんとなく合ってる...？
ただウオシュレットは嫌いです https://t.co/V1DeaZW1ND","","","","https://twitter.com/W_Lawrence_T/status/1108766713992998913/photo/1"
"1108741149269716993","","","2019-03-21 14:44:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @whip_sd_39: かぶらせてみた https://t.co/xI050HymTj","1108658646789971968","2992408404","2019-03-21 09:16:33 +0000","https://twitter.com/whip_sd_39/status/1108658646789971968/photo/1,https://twitter.com/whip_sd_39/status/1108658646789971968/photo/1"
"1108734398210310144","1108734074951090176","824251994546192384","2019-03-21 14:17:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@zsi_VvCBF125vV そうそう","","","",""
"1108732983026958337","1108726866871902208","824251994546192384","2019-03-21 14:11:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@zsi_VvCBF125vV そういうシミュではなく...街づくりシミュ的な","","","",""
"1108725073160990720","","","2019-03-21 13:40:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","無性にシミュレーターゲームがやりたい","","","",""
"1108711847996223488","","","2019-03-21 12:47:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Arutau51: 再掲OИEﾁｬﾝ https://t.co/3SLMJWdXxS","1108688731752394752","3325517239","2019-03-21 11:16:06 +0000","https://twitter.com/Arutau51/status/1108688731752394752/photo/1,https://twitter.com/Arutau51/status/1108688731752394752/photo/1,https://twitter.com/Arutau51/status/1108688731752394752/photo/1,https://twitter.com/Arutau51/status/1108688731752394752/photo/1,https://twitter.com/Arutau51/status/1108688731752394752/photo/1,https://twitter.com/Arutau51/status/1108688731752394752/photo/1,https://twitter.com/Arutau51/status/1108688731752394752/photo/1,https://twitter.com/Arutau51/status/1108688731752394752/photo/1"
"1108686496532316160","1108686434246881281","3076281660","2019-03-21 11:07:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Musashi0930GAME @NoirBlancR6 やろう","","","",""
"1108686434246881281","1108684827430023168","916639101478084611","2019-03-21 11:06:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Musashi0930GAME @NoirBlancR6 簡単なサーバーなら立てれるよ","","","",""
"1108686018901737472","","","2019-03-21 11:05:19 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @1st_HACHIMAKI: 【#ニコニコ超会議2019　限定グッズ公開】
ニコニコ超会議2019 HACHIMAKIブースの限定ポスターを公開します！
かっこいいー(*ﾉωﾉ)
最新情報はTwitterで随時公開していきますので、フォローしてくださいね！
※限定ポスタ…","1108356769930080256","1001378038561456129","2019-03-20 13:17:00 +0000","https://twitter.com/1st_HACHIMAKI/status/1108356769930080256/photo/1"
"1108479682381406208","","","2019-03-20 21:25:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","寝る","","","",""
"1108479590039605253","","","2019-03-20 21:25:03 +0000","<a href=""https://hatenablog.com"" rel=""nofollow"">Hatena Blog / はてなブログ</a>","はてなブログに投稿しました #はてなブログ
西京カンファレンス2参加記 - LawrenceTurner のブログ
https://t.co/zn6aY3v58d","","","","https://lawrenceturner.hatenablog.com/entry/2019/03/21/062500"
"1108404976865296390","","","2019-03-20 16:28:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","猛烈な空腹が来た","","","",""
"1108383780085985281","","","2019-03-20 15:04:20 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","逆巻カナト君好き","","","",""
"1108355831035105280","","","2019-03-20 13:13:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Mirigoku_nk: Lowrens→Lawrence
TL→LT
あとぼくの話は？？","1108190299753312256","1083375074038566913","2019-03-20 02:15:31 +0000",""
"1108289468513959936","1108283069264355328","1014727087448514561","2019-03-20 08:49:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@yugeonsen1 君と違ってデータは無事なので...","","","",""
"1108261715903299585","","","2019-03-20 06:59:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PS4の電源引っこ抜いてしまいデータベースが壊れた","","","",""
"1108261540208115713","","","2019-03-20 06:58:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","まあRPGとかシミュなら","","","",""
"1108260678240919554","","","2019-03-20 06:55:10 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @chokudai: STADIA、ストリーミングで既存ゲームが本体不要で遊べてすごい！！というのは分かるのだけど、遅延がちょっと酷くない……？
100msみたいなツイートが流れてきたけど、100ms遅いのはアクションゲームやるなら致命的よ……？","1108210116828913665","15312900","2019-03-20 03:34:16 +0000",""
"1108005781146759168","","","2019-03-19 14:02:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @tokino_sora: ありがとうございました！✩°｡⋆⸜(* ॑꒳ ॑* )⸝『#PSストアのそら』でたくさん感想うれしい୧(๑•̀ㅁ•́๑)૭✨

🔽まだの人はこちら🔽
【PS Store公式応援団】初仕事はビリビリペンを受けて虫を食べて暗転すること
https:…","1108000629828415488","880317891249188864","2019-03-19 13:41:50 +0000","https://youtu.be/R1Qetd52GII,https://twitter.com/tokino_sora/status/1108000629828415488/photo/1"
"1107988237509771264","","","2019-03-19 12:52:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @aties2: はいONEちゃんにゃんにゃん？ https://t.co/JhLlXBjpqe","1107914976327426048","1644476670","2019-03-19 08:01:29 +0000","https://twitter.com/aties2/status/1107914976327426048/photo/1,https://twitter.com/aties2/status/1107914976327426048/photo/1"
"1107976123030200321","","","2019-03-19 12:04:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Risa_Amanogawa: 推しが笑ってるだけでこんなにも幸せな気持ちになれる…これだからオタクはやめららねえぜ…","1107968757626896385","1022266899923529728","2019-03-19 11:35:11 +0000",""
"1107961409592152064","","","2019-03-19 11:05:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Arutau51: OИEちゃんはガンに効く、もう効いてる
今は分からないだけで、将来発病するまでの年齢が日々伸びている","1107937524230451200","3325517239","2019-03-19 09:31:04 +0000",""
"1107955171605147648","","","2019-03-19 10:41:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @psplus_jp: 抽選で100名様に、PSストアチケットが当たるキャンペーン開催中! 参加方法はPS Plus公式(@psplus_jp)をフォローして、このツイートをリツイートするだけ♪応募方法はコチラ⇒  https://t.co/XvdLrhxPat 
#PS…","1107915937561243653","979632309719543808","2019-03-19 08:05:18 +0000","http://psplus.eng.mg/ae671,http://psplus.eng.mg/ae671,https://twitter.com/psplus_jp/status/1107915937561243653/photo/1"
"1107690175713476608","","","2019-03-18 17:08:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","https://t.co/rcHWgdtuZn","","","","https://twitter.com/W_Lawrence_T/status/1107690175713476608/photo/1"
"1107690148861345796","","","2019-03-18 17:08:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @1st_PLACE0302: 【1/3】3月28日(木)に、現実空間とVR空間を一つに繋ぐシステム「ATL-MR」とIA&amp;ONEのコラボイベント（入場無料・限定40名抽選）を開催します。

イベント詳細：https://t.co/Ah5lqKjhoz

※ご参加にはHo…","1107613515274084352","397855417","2019-03-18 12:03:35 +0000","http://tumblr.1stplace.co.jp/private/183536790762/tumblr_pojwaiOkd41r5cza8,http://tumblr.1stplace.co.jp/private/183536790762/tumblr_pojwaiOkd41r5cza8,https://twitter.com/1st_PLACE0302/status/1107613515274084352/photo/1"
"1107639542356430853","1107638683866284033","1083375074038566913","2019-03-18 13:47:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Mirigoku_nk あの持って行ったPCが生えた","","","",""
"1107595976087236608","","","2019-03-18 10:53:53 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @aties2: いあおねで衣装交換 https://t.co/5cu5jJWBwq","1107569237944492033","1644476670","2019-03-18 09:07:38 +0000","https://twitter.com/aties2/status/1107569237944492033/photo/1,https://twitter.com/aties2/status/1107569237944492033/photo/1"
"1107565424030306304","1107563507434700805","3076281660","2019-03-18 08:52:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","豪華付録!フロッピーに入ったフリーゲーム!
とかあるが","","","",""
"1107564911784124417","","","2019-03-18 08:50:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SkyBlue_127: しーせーんはーあーなーたー https://t.co/oLqAdec6Vx","1107561082653040640","726612035975278593","2019-03-18 08:35:14 +0000","https://twitter.com/SkyBlue_127/status/1107561082653040640/photo/1,https://twitter.com/SkyBlue_127/status/1107561082653040640/photo/1"
"1107563507434700805","","","2019-03-18 08:44:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","近くの古本屋に来たがここ下手な図書館より冊数があってほんとすごい","","","",""
"1107504109240762368","","","2019-03-18 04:48:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MiriaYannaiyo: みりあhsmやんないよ","1107469168142487553","727839922799841281","2019-03-18 02:30:00 +0000",""
"1107302017309933569","","","2019-03-17 15:25:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @yaiyaia0614: ゴスロリな感じ？

#カスタムメイド3D2 
#CM3D2 
#IA
#イア
#ボーカロイド
#CeVIO https://t.co/LRguCSTcfl","1106802697129222144","893062600409219072","2019-03-16 06:21:41 +0000","https://twitter.com/yaiyaia0614/status/1106802697129222144/photo/1,https://twitter.com/yaiyaia0614/status/1106802697129222144/photo/1,https://twitter.com/yaiyaia0614/status/1106802697129222144/photo/1,https://twitter.com/yaiyaia0614/status/1106802697129222144/photo/1,https://twitter.com/yaiyaia0614/status/1106802697129222144/photo/1,https://twitter.com/yaiyaia0614/status/1106802697129222144/photo/1,https://twitter.com/yaiyaia0614/status/1106802697129222144/photo/1,https://twitter.com/yaiyaia0614/status/1106802697129222144/photo/1"
"1107301964876939264","","","2019-03-17 15:25:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","おとーさまの機嫌が良かったので僕にノートパソコンが生えた","","","",""
"1107280823768629253","","","2019-03-17 14:01:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @hyo_studiowhite: オーキド「そこに１６人のIAちゃんがおるじゃろ、好きな娘を連れて行くがよい」

ちゃんとしたIAちゃんがいない？いつものことじゃないか https://t.co/Qjv9DZsOmz","1106214536699240448","1482325334","2019-03-14 15:24:32 +0000","https://twitter.com/hyo_studiowhite/status/1106214536699240448/photo/1,https://twitter.com/hyo_studiowhite/status/1106214536699240448/photo/1"
"1107279519453347840","","","2019-03-17 13:56:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Arutau51: DJ-OИE https://t.co/RgkVqZwM1Z","1107273457585152000","3325517239","2019-03-17 13:32:19 +0000","https://twitter.com/Arutau51/status/1107273457585152000/photo/1,https://twitter.com/Arutau51/status/1107273457585152000/photo/1"
"1107257431602532352","","","2019-03-17 12:28:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","オタク達との長い旅もこれにて終了
#kosenconf 
#てるふの晩餐会 https://t.co/cvSvPBzS80","","","","https://twitter.com/W_Lawrence_T/status/1107257431602532352/photo/1"
"1107174479598280704","","","2019-03-17 06:59:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","魔剤は喉が渇いた時に飲むものでは無いという事が分かった","","","",""
"1107159142509101056","","","2019-03-17 05:58:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NekonoMiya0326: 竹が倒れてて列車止まるとか、山陽本線も大したことないな。津山と変わらん。","1107158929157443585","1050266281742458880","2019-03-17 05:57:13 +0000",""
"1107154393831366656","1106937238783320066","1014727087448514561","2019-03-17 05:39:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@yugeonsen1 是非日本にも導入を","","","",""
"1107138486522400768","","","2019-03-17 04:35:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","体積の等しい12個の@NekonoMiya0326 https://t.co/A5R88IZz1H","","","","https://twitter.com/W_Lawrence_T/status/1107138486522400768/photo/1"
"1107114931667628033","1107114653614628865","1050266281742458880","2019-03-17 03:02:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@NekonoMiya0326 @terfno_mai 防府天満宮を撮ってる人を撮ってる人を撮った https://t.co/2UOgHVGaUT","","","","https://twitter.com/W_Lawrence_T/status/1107114931667628033/photo/1"
"1107063268504305664","","","2019-03-16 23:37:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kino_511: 山もオチもないいああか漫画 https://t.co/dhWZ88iu3R","1106897685020205057","4397495778","2019-03-16 12:39:07 +0000","https://twitter.com/kino_511/status/1106897685020205057/photo/1,https://twitter.com/kino_511/status/1106897685020205057/photo/1"
"1106924748859072512","","","2019-03-16 14:26:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @terfno_mai: #kosenconf 西京2運営皆様
初参加の津山4名はめちゃくちゃ楽しめたようです。すばらしいカンファレンスをありがとうございました。","1106905596207337473","822178702997921792","2019-03-16 13:10:34 +0000",""
"1106858771848916993","","","2019-03-16 10:04:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NekonoMiya0326: 人数に合わせて切ってくれるとか神 https://t.co/nLnQi2CjSy","1106855368288722944","1050266281742458880","2019-03-16 09:50:58 +0000","https://twitter.com/NekonoMiya0326/status/1106855368288722944/photo/1,https://twitter.com/NekonoMiya0326/status/1106855368288722944/photo/1"
"1106818551849979905","","","2019-03-16 07:24:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Rikito_cure: 9文字でもブログは書ける(書くな)
https://t.co/YVuhYwHvxC

#kosenconf","1106818290989424641","894104565456314368","2019-03-16 07:23:38 +0000","https://rikitosama.hatenadiary.jp/entry/2019/03/12/211554,https://rikitosama.hatenadiary.jp/entry/2019/03/12/211554"
"1106817588305133568","","","2019-03-16 07:20:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","10年たってもプロなら再度追放されるのでは？
#kosenconf","","","",""
"1106816080805154816","","","2019-03-16 07:14:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @terfno_mai: #kosenconf 
喧嘩や！！！！！！！！！","1106816058814427136","822178702997921792","2019-03-16 07:14:46 +0000",""
"1106807829271207936","","","2019-03-16 06:42:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","好きなものを推していくのは好感が持てるぞ
#kosenconf","","","",""
"1106806596498157568","","","2019-03-16 06:37:10 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","後者ですね...
#kosenconf","","","",""
"1106805651106226178","","","2019-03-16 06:33:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","歯磨きいいな
#kosenconf","","","",""
"1106804087863930880","","","2019-03-16 06:27:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @terfno_mai: #kosenconf えらいとは辛いということです","1106804047627968513","822178702997921792","2019-03-16 06:27:03 +0000",""
